Dimension,Target Ratio,b,alpha,k,DW-PMAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.2,60,25,6,0.470277778,0.784444444,0.211666667,0.373888889,0.371944444,0.724166667,pca,103.4191303,0.024393488,1.771390878,0.28505636,0.143934125,7.735235533
200,0.2,60,25,10,0.515666667,0.821,0.275333333,0.375666667,0.4085,0.762,pca,103.4191303,0.024393488,1.771390878,0.28505636,0.143934125,7.735235533
200,0.2,60,25,15,0.555444444,0.836,0.319777778,0.377222222,0.441,0.788333333,pca,103.4191303,0.024393488,1.771390878,0.28505636,0.143934125,7.735235533
200,0.2,60,35,1,0.333333333,0.685,0.115,0.198333333,0.28,0.59,pca,127.6032814,0.024595127,1.719654687,0.275896542,0.165162578,7.875703046
200,0.2,60,35,3,0.422777778,0.736111111,0.147222222,0.277777778,0.325555556,0.673888889,pca,127.6032814,0.024595127,1.719654687,0.275896542,0.165162578,7.875703046
200,0.2,60,35,6,0.4725,0.784444444,0.211666667,0.373888889,0.371944444,0.724166667,pca,127.6032814,0.024595127,1.719654687,0.275896542,0.165162578,7.875703046
200,0.2,60,35,10,0.519,0.821,0.275333333,0.375666667,0.4085,0.762,pca,127.6032814,0.024595127,1.719654687,0.275896542,0.165162578,7.875703046
200,0.2,60,35,15,0.556888889,0.836,0.319777778,0.377222222,0.441,0.788333333,pca,127.6032814,0.024595127,1.719654687,0.275896542,0.165162578,7.875703046
200,0.2,60,50,1,0.341666667,0.685,0.115,0.198333333,0.28,0.59,pca,82.72832566,0.024377651,1.687537353,0.275172174,0.168898998,7.721064955
200,0.2,60,50,3,0.424444444,0.736111111,0.147222222,0.277777778,0.325555556,0.673888889,pca,82.72832566,0.024377651,1.687537353,0.275172174,0.168898998,7.721064955
200,0.2,60,50,6,0.479444444,0.784444444,0.211666667,0.373888889,0.371944444,0.724166667,pca,82.72832566,0.024377651,1.687537353,0.275172174,0.168898998,7.721064955
200,0.2,60,50,10,0.5235,0.821,0.275333333,0.375666667,0.4085,0.762,pca,82.72832566,0.024377651,1.687537353,0.275172174,0.168898998,7.721064955
