Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.1,50,18,10,0.450833333,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,37.56694144,0.013699899,1.499648317,0.276134343,0.103666515,6.845115882
200,0.1,50,18,15,0.457111111,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,37.56694144,0.013699899,1.499648317,0.276134343,0.103666515,6.845115882
200,0.1,50,25,1,0.465,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,28.51676814,0.01323905,1.501205496,0.271836126,0.120779408,6.879834356
200,0.1,50,25,3,0.442777778,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,28.51676814,0.01323905,1.501205496,0.271836126,0.120779408,6.879834356
200,0.1,50,25,6,0.442777778,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,28.51676814,0.01323905,1.501205496,0.271836126,0.120779408,6.879834356
200,0.1,50,25,10,0.4505,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,28.51676814,0.01323905,1.501205496,0.271836126,0.120779408,6.879834356
200,0.1,50,25,15,0.458333333,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,28.51676814,0.01323905,1.501205496,0.271836126,0.120779408,6.879834356
200,0.1,50,35,1,0.466666667,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,34.01717302,0.012977666,1.503765215,0.279399847,0.122711025,6.922637907
200,0.1,50,35,3,0.441666667,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,34.01717302,0.012977666,1.503765215,0.279399847,0.122711025,6.922637907
200,0.1,50,35,6,0.445555556,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,34.01717302,0.012977666,1.503765215,0.279399847,0.122711025,6.922637907
200,0.1,50,35,10,0.450833333,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,34.01717302,0.012977666,1.503765215,0.279399847,0.122711025,6.922637907
200,0.1,50,35,15,0.456444444,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,34.01717302,0.012977666,1.503765215,0.279399847,0.122711025,6.922637907
200,0.1,50,50,1,0.466666667,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,53.61217333,0.012966264,1.493572834,0.273732886,0.112643315,6.659185005
200,0.1,50,50,3,0.443888889,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,53.61217333,0.012966264,1.493572834,0.273732886,0.112643315,6.659185005
200,0.1,50,50,6,0.443055556,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,53.61217333,0.012966264,1.493572834,0.273732886,0.112643315,6.659185005
200,0.1,50,50,10,0.449833333,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,53.61217333,0.012966264,1.493572834,0.273732886,0.112643315,6.659185005
200,0.1,50,50,15,0.454666667,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,53.61217333,0.012966264,1.493572834,0.273732886,0.112643315,6.659185005
200,0.1,50,10000,1,0.465,0.541666667,0.218333333,0.373333333,0.526666667,0.541666667,pca,47.40748535,0.013869213,1.494403033,0.257619975,0.142881145,6.867841344
200,0.1,50,10000,3,0.441111111,0.551111111,0.335,0.498333333,0.550555556,0.585,mds,47.40748535,0.013869213,1.494403033,0.257619975,0.142881145,6.867841344
200,0.1,50,10000,6,0.443055556,0.587222222,0.445,0.598888889,0.543611111,0.629444444,mds,47.40748535,0.013869213,1.494403033,0.257619975,0.142881145,6.867841344
200,0.1,50,10000,10,0.450666667,0.617666667,0.506666667,0.575333333,0.544333333,0.652666667,mds,47.40748535,0.013869213,1.494403033,0.257619975,0.142881145,6.867841344
200,0.1,50,10000,15,0.456888889,0.647888889,0.524444444,0.565222222,0.551666667,0.671222222,mds,47.40748535,0.013869213,1.494403033,0.257619975,0.142881145,6.867841344
200,0.2,50,1,1,0.61,0.713333333,0.203333333,0.39,0.623333333,0.611666667,pca,81.65480987,0.021349252,1.585573069,0.287353406,0.13525451,7.944207676
200,0.2,50,1,3,0.611111111,0.708888889,0.334444444,0.541111111,0.629444444,0.653333333,pca,81.65480987,0.021349252,1.585573069,0.287353406,0.13525451,7.944207676
200,0.2,50,1,6,0.605,0.723888889,0.443888889,0.645277778,0.636944444,0.691111111,pca,81.65480987,0.021349252,1.585573069,0.287353406,0.13525451,7.944207676
200,0.2,50,1,10,0.603,0.739166667,0.499833333,0.5955,0.628666667,0.722,pca,81.65480987,0.021349252,1.585573069,0.287353406,0.13525451,7.944207676
200,0.2,50,1,15,0.599111111,0.755333333,0.522111111,0.582,0.627111111,0.747111111,pca,81.65480987,0.021349252,1.585573069,0.287353406,0.13525451,7.944207676
200,0.2,50,6,1,0.601666667,0.713333333,0.203333333,0.39,0.623333333,0.611666667,pca,96.60062657,0.021555602,1.589073575,0.289880589,0.086540869,7.768106949
200,0.2,50,6,3,0.601666667,0.708888889,0.334444444,0.541111111,0.629444444,0.653333333,pca,96.60062657,0.021555602,1.589073575,0.289880589,0.086540869,7.768106949
200,0.2,50,6,6,0.599722222,0.723888889,0.443888889,0.645277778,0.636944444,0.691111111,pca,96.60062657,0.021555602,1.589073575,0.289880589,0.086540869,7.768106949
200,0.2,50,6,10,0.599166667,0.739166667,0.499833333,0.5955,0.628666667,0.722,pca,96.60062657,0.021555602,1.589073575,0.289880589,0.086540869,7.768106949
200,0.2,50,6,15,0.594777778,0.755333333,0.522111111,0.582,0.627111111,0.747111111,pca,96.60062657,0.021555602,1.589073575,0.289880589,0.086540869,7.768106949
200,0.2,50,12,1,0.6,0.713333333,0.203333333,0.39,0.623333333,0.611666667,pca,88.31587232,0.021664901,1.591146793,0.28034842,0.124162152,7.695936934
200,0.2,50,12,3,0.612222222,0.708888889,0.334444444,0.541111111,0.629444444,0.653333333,pca,88.31587232,0.021664901,1.591146793,0.28034842,0.124162152,7.695936934
200,0.2,50,12,6,0.605277778,0.723888889,0.443888889,0.645277778,0.636944444,0.691111111,pca,88.31587232,0.021664901,1.591146793,0.28034842,0.124162152,7.695936934
200,0.2,50,12,10,0.598833333,0.739166667,0.499833333,0.5955,0.628666667,0.722,pca,88.31587232,0.021664901,1.591146793,0.28034842,0.124162152,7.695936934
200,0.2,50,12,15,0.597111111,0.755333333,0.522111111,0.582,0.627111111,0.747111111,pca,88.31587232,0.021664901,1.591146793,0.28034842,0.124162152,7.695936934
200,0.2,50,18,1,0.616666667,0.713333333,0.203333333,0.39,0.623333333,0.611666667,pca,84.77636984,0.027473807,1.599631516,0.286421324,0.093851008,7.718225698
200,0.2,50,18,3,0.602777778,0.708888889,0.334444444,0.541111111,0.629444444,0.653333333,pca,84.77636984,0.027473807,1.599631516,0.286421324,0.093851008,7.718225698
200,0.2,50,18,6,0.595277778,0.723888889,0.443888889,0.645277778,0.636944444,0.691111111,pca,84.77636984,0.027473807,1.599631516,0.286421324,0.093851008,7.718225698
200,0.2,50,18,10,0.5925,0.739166667,0.499833333,0.5955,0.628666667,0.722,pca,84.77636984,0.027473807,1.599631516,0.286421324,0.093851008,7.718225698
200,0.2,50,18,15,0.592666667,0.755333333,0.522111111,0.582,0.627111111,0.747111111,pca,84.77636984,0.027473807,1.599631516,0.286421324,0.093851008,7.718225698
200,0.2,50,25,1,0.615,0.713333333,0.203333333,0.39,0.623333333,0.611666667,pca,99.88463847,0.019737882,1.587523534,0.286049,0.120211742,7.849882194
200,0.2,50,25,3,0.606111111,0.708888889,0.334444444,0.541111111,0.629444444,0.653333333,pca,99.88463847,0.019737882,1.587523534,0.286049,0.120211742,7.849882194
200,0.2,50,25,6,0.598333333,0.723888889,0.443888889,0.645277778,0.636944444,0.691111111,pca,99.88463847,0.019737882,1.587523534,0.286049,0.120211742,7.849882194
200,0.2,50,25,10,0.595166667,0.739166667,0.499833333,0.5955,0.628666667,0.722,pca,99.88463847,0.019737882,1.587523534,0.286049,0.120211742,7.849882194
200,0.2,50,25,15,0.593111111,0.755333333,0.522111111,0.582,0.627111111,0.747111111,pca,99.88463847,0.019737882,1.587523534,0.286049,0.120211742,7.849882194
200,0.2,50,35,1,0.611666667,0.713333333,0.203333333,0.39,0.623333333,0.611666667,pca,60.96495517,0.020808471,1.578314765,0.28535757,0.112515269,7.766396793
200,0.2,50,35,3,0.605555556,0.708888889,0.334444444,0.541111111,0.629444444,0.653333333,pca,60.96495517,0.020808471,1.578314765,0.28535757,0.112515269,7.766396793
200,0.2,50,35,6,0.595277778,0.723888889,0.443888889,0.645277778,0.636944444,0.691111111,pca,60.96495517,0.020808471,1.578314765,0.28535757,0.112515269,7.766396793
200,0.2,50,35,10,0.596333333,0.739166667,0.499833333,0.5955,0.628666667,0.722,pca,60.96495517,0.020808471,1.578314765,0.28535757,0.112515269,7.766396793
200,0.2,50,35,15,0.595555556,0.755333333,0.522111111,0.582,0.627111111,0.747111111,pca,60.96495517,0.020808471,1.578314765,0.28535757,0.112515269,7.766396793
200,0.2,50,50,1,0.605,0.713333333,0.203333333,0.39,0.623333333,0.611666667,pca,118.5850707,0.0199179,1.61016431,0.290326603,0.051480141,8.469195277
200,0.2,50,50,3,0.605555556,0.708888889,0.334444444,0.541111111,0.629444444,0.653333333,pca,118.5850707,0.0199179,1.61016431,0.290326603,0.051480141,8.469195277
200,0.2,50,50,6,0.595833333,0.723888889,0.443888889,0.645277778,0.636944444,0.691111111,pca,118.5850707,0.0199179,1.61016431,0.290326603,0.051480141,8.469195277
200,0.2,50,50,10,0.595666667,0.739166667,0.499833333,0.5955,0.628666667,0.722,pca,118.5850707,0.0199179,1.61016431,0.290326603,0.051480141,8.469195277
200,0.2,50,50,15,0.594333333,0.755333333,0.522111111,0.582,0.627111111,0.747111111,pca,118.5850707,0.0199179,1.61016431,0.290326603,0.051480141,8.469195277
200,0.2,50,10000,1,0.611666667,0.713333333,0.203333333,0.39,0.623333333,0.611666667,pca,109.7600126,0.020628151,1.579745328,0.286339427,0.13925562,8.274440407
200,0.2,50,10000,3,0.604444444,0.708888889,0.334444444,0.541111111,0.629444444,0.653333333,pca,109.7600126,0.020628151,1.579745328,0.286339427,0.13925562,8.274440407
200,0.2,50,10000,6,0.598055556,0.723888889,0.443888889,0.645277778,0.636944444,0.691111111,pca,109.7600126,0.020628151,1.579745328,0.286339427,0.13925562,8.274440407
200,0.2,50,10000,10,0.594833333,0.739166667,0.499833333,0.5955,0.628666667,0.722,pca,109.7600126,0.020628151,1.579745328,0.286339427,0.13925562,8.274440407
200,0.2,50,10000,15,0.595777778,0.755333333,0.522111111,0.582,0.627111111,0.747111111,pca,109.7600126,0.020628151,1.579745328,0.286339427,0.13925562,8.274440407
200,0.4,50,1,1,0.71,0.85,0.203333333,0.391666667,0.713333333,0.701666667,pca,252.6059684,0.055296286,2.058970334,0.304952418,0.198053558,9.531891222
200,0.4,50,1,3,0.725,0.870555556,0.344444444,0.548333333,0.735,0.727777778,pca,252.6059684,0.055296286,2.058970334,0.304952418,0.198053558,9.531891222
200,0.4,50,1,6,0.721944444,0.875,0.448888889,0.658055556,0.726944444,0.753055556,pca,252.6059684,0.055296286,2.058970334,0.304952418,0.198053558,9.531891222
200,0.4,50,1,10,0.7195,0.885333333,0.503666667,0.596333333,0.716,0.778666667,pca,252.6059684,0.055296286,2.058970334,0.304952418,0.198053558,9.531891222
200,0.4,50,1,15,0.720111111,0.890222222,0.524555556,0.583222222,0.716111111,0.801111111,pca,252.6059684,0.055296286,2.058970334,0.304952418,0.198053558,9.531891222
200,0.4,50,6,1,0.713333333,0.85,0.203333333,0.391666667,0.713333333,0.701666667,pca,248.860569,0.072107773,2.06183631,0.296123662,0.220776805,9.496429723
200,0.4,50,6,3,0.729444444,0.870555556,0.344444444,0.548333333,0.735,0.727777778,pca,248.860569,0.072107773,2.06183631,0.296123662,0.220776805,9.496429723
200,0.4,50,6,6,0.727777778,0.875,0.448888889,0.658055556,0.726944444,0.753055556,pca,248.860569,0.072107773,2.06183631,0.296123662,0.220776805,9.496429723
200,0.4,50,6,10,0.719166667,0.885333333,0.503666667,0.596333333,0.716,0.778666667,pca,248.860569,0.072107773,2.06183631,0.296123662,0.220776805,9.496429723
200,0.4,50,6,15,0.718222222,0.890222222,0.524555556,0.583222222,0.716111111,0.801111111,pca,248.860569,0.072107773,2.06183631,0.296123662,0.220776805,9.496429723
200,0.4,50,12,1,0.721666667,0.85,0.203333333,0.391666667,0.713333333,0.701666667,pca,209.7756537,0.059482341,2.056689922,0.295428043,0.219408433,9.4805904
200,0.4,50,12,3,0.725555556,0.870555556,0.344444444,0.548333333,0.735,0.727777778,pca,209.7756537,0.059482341,2.056689922,0.295428043,0.219408433,9.4805904
200,0.4,50,12,6,0.723888889,0.875,0.448888889,0.658055556,0.726944444,0.753055556,pca,209.7756537,0.059482341,2.056689922,0.295428043,0.219408433,9.4805904
200,0.4,50,12,10,0.720666667,0.885333333,0.503666667,0.596333333,0.716,0.778666667,pca,209.7756537,0.059482341,2.056689922,0.295428043,0.219408433,9.4805904
200,0.4,50,12,15,0.719111111,0.890222222,0.524555556,0.583222222,0.716111111,0.801111111,pca,209.7756537,0.059482341,2.056689922,0.295428043,0.219408433,9.4805904
200,0.4,50,18,1,0.713333333,0.85,0.203333333,0.391666667,0.713333333,0.701666667,pca,233.0213387,0.045950396,2.032240127,0.283077037,0.219012386,9.588945431
200,0.4,50,18,3,0.727222222,0.870555556,0.344444444,0.548333333,0.735,0.727777778,pca,233.0213387,0.045950396,2.032240127,0.283077037,0.219012386,9.588945431
200,0.4,50,18,6,0.728055556,0.875,0.448888889,0.658055556,0.726944444,0.753055556,pca,233.0213387,0.045950396,2.032240127,0.283077037,0.219012386,9.588945431
200,0.4,50,18,10,0.720833333,0.885333333,0.503666667,0.596333333,0.716,0.778666667,pca,233.0213387,0.045950396,2.032240127,0.283077037,0.219012386,9.588945431
200,0.4,50,18,15,0.720333333,0.890222222,0.524555556,0.583222222,0.716111111,0.801111111,pca,233.0213387,0.045950396,2.032240127,0.283077037,0.219012386,9.588945431
200,0.4,50,25,1,0.71,0.85,0.203333333,0.391666667,0.713333333,0.701666667,pca,273.6899804,0.055319102,2.135848863,0.293928734,0.221861915,9.434787426
200,0.4,50,25,3,0.72,0.870555556,0.344444444,0.548333333,0.735,0.727777778,pca,273.6899804,0.055319102,2.135848863,0.293928734,0.221861915,9.434787426
200,0.4,50,25,6,0.727777778,0.875,0.448888889,0.658055556,0.726944444,0.753055556,pca,273.6899804,0.055319102,2.135848863,0.293928734,0.221861915,9.434787426
200,0.4,50,25,10,0.72,0.885333333,0.503666667,0.596333333,0.716,0.778666667,pca,273.6899804,0.055319102,2.135848863,0.293928734,0.221861915,9.434787426
200,0.4,50,25,15,0.719666667,0.890222222,0.524555556,0.583222222,0.716111111,0.801111111,pca,273.6899804,0.055319102,2.135848863,0.293928734,0.221861915,9.434787426
200,0.4,50,35,1,0.711666667,0.85,0.203333333,0.391666667,0.713333333,0.701666667,pca,178.957596,0.051113443,2.145949492,0.297277215,0.175714356,11.13234247
200,0.4,50,35,3,0.723888889,0.870555556,0.344444444,0.548333333,0.735,0.727777778,pca,178.957596,0.051113443,2.145949492,0.297277215,0.175714356,11.13234247
200,0.4,50,35,6,0.73,0.875,0.448888889,0.658055556,0.726944444,0.753055556,pca,178.957596,0.051113443,2.145949492,0.297277215,0.175714356,11.13234247
200,0.4,50,35,10,0.721,0.885333333,0.503666667,0.596333333,0.716,0.778666667,pca,178.957596,0.051113443,2.145949492,0.297277215,0.175714356,11.13234247
200,0.4,50,35,15,0.718444444,0.890222222,0.524555556,0.583222222,0.716111111,0.801111111,pca,178.957596,0.051113443,2.145949492,0.297277215,0.175714356,11.13234247
200,0.4,50,50,1,0.716666667,0.85,0.203333333,0.391666667,0.713333333,0.701666667,pca,257.6795277,0.046119208,2.049254727,0.293762781,0.248228758,8.818798285
200,0.4,50,50,3,0.727222222,0.870555556,0.344444444,0.548333333,0.735,0.727777778,pca,257.6795277,0.046119208,2.049254727,0.293762781,0.248228758,8.818798285
200,0.4,50,50,6,0.727222222,0.875,0.448888889,0.658055556,0.726944444,0.753055556,pca,257.6795277,0.046119208,2.049254727,0.293762781,0.248228758,8.818798285
200,0.4,50,50,10,0.719166667,0.885333333,0.503666667,0.596333333,0.716,0.778666667,pca,257.6795277,0.046119208,2.049254727,0.293762781,0.248228758,8.818798285
200,0.4,50,50,15,0.720888889,0.890222222,0.524555556,0.583222222,0.716111111,0.801111111,pca,257.6795277,0.046119208,2.049254727,0.293762781,0.248228758,8.818798285
200,0.4,50,10000,1,0.718333333,0.85,0.203333333,0.391666667,0.713333333,0.701666667,pca,265.8306332,0.046842624,2.047532704,0.294860402,0.206943676,9.043646043
200,0.4,50,10000,3,0.733333333,0.870555556,0.344444444,0.548333333,0.735,0.727777778,pca,265.8306332,0.046842624,2.047532704,0.294860402,0.206943676,9.043646043
200,0.4,50,10000,6,0.722222222,0.875,0.448888889,0.658055556,0.726944444,0.753055556,pca,265.8306332,0.046842624,2.047532704,0.294860402,0.206943676,9.043646043
200,0.4,50,10000,10,0.723666667,0.885333333,0.503666667,0.596333333,0.716,0.778666667,pca,265.8306332,0.046842624,2.047532704,0.294860402,0.206943676,9.043646043
200,0.4,50,10000,15,0.722111111,0.890222222,0.524555556,0.583222222,0.716111111,0.801111111,pca,265.8306332,0.046842624,2.047532704,0.294860402,0.206943676,9.043646043
200,0.6,50,1,1,0.795,0.948333333,0.211666667,0.386666667,0.768333333,0.696666667,pca,513.6796949,0.134671152,2.459601845,0.306977516,0.224118879,11.44991872
200,0.6,50,1,3,0.815,0.966666667,0.352777778,0.542777778,0.778333333,0.749444444,pca,513.6796949,0.134671152,2.459601845,0.306977516,0.224118879,11.44991872
200,0.6,50,1,6,0.809722222,0.965555556,0.454722222,0.653888889,0.777777778,0.770277778,pca,513.6796949,0.134671152,2.459601845,0.306977516,0.224118879,11.44991872
200,0.6,50,1,10,0.802333333,0.965333333,0.504833333,0.592,0.779333333,0.7915,pca,513.6796949,0.134671152,2.459601845,0.306977516,0.224118879,11.44991872
200,0.6,50,1,15,0.807333333,0.969222222,0.521333333,0.577333333,0.775888889,0.811222222,pca,513.6796949,0.134671152,2.459601845,0.306977516,0.224118879,11.44991872
200,0.6,50,6,1,0.785,0.948333333,0.211666667,0.386666667,0.768333333,0.696666667,pca,421.9225999,0.185317545,2.455652206,0.296208118,0.251761234,10.17571611
200,0.6,50,6,3,0.812777778,0.966666667,0.352777778,0.542777778,0.778333333,0.749444444,pca,421.9225999,0.185317545,2.455652206,0.296208118,0.251761234,10.17571611
200,0.6,50,6,6,0.806388889,0.965555556,0.454722222,0.653888889,0.777777778,0.770277778,pca,421.9225999,0.185317545,2.455652206,0.296208118,0.251761234,10.17571611
200,0.6,50,6,10,0.8025,0.965333333,0.504833333,0.592,0.779333333,0.7915,pca,421.9225999,0.185317545,2.455652206,0.296208118,0.251761234,10.17571611
200,0.6,50,6,15,0.805333333,0.969222222,0.521333333,0.577333333,0.775888889,0.811222222,pca,421.9225999,0.185317545,2.455652206,0.296208118,0.251761234,10.17571611
200,0.6,50,12,1,0.771666667,0.948333333,0.211666667,0.386666667,0.768333333,0.696666667,pca,380.0475033,0.132464645,2.436754136,0.309556221,0.265296181,10.1161075
200,0.6,50,12,3,0.807777778,0.966666667,0.352777778,0.542777778,0.778333333,0.749444444,pca,380.0475033,0.132464645,2.436754136,0.309556221,0.265296181,10.1161075
200,0.6,50,12,6,0.810555556,0.965555556,0.454722222,0.653888889,0.777777778,0.770277778,pca,380.0475033,0.132464645,2.436754136,0.309556221,0.265296181,10.1161075
200,0.6,50,12,10,0.805666667,0.965333333,0.504833333,0.592,0.779333333,0.7915,pca,380.0475033,0.132464645,2.436754136,0.309556221,0.265296181,10.1161075
200,0.6,50,12,15,0.805111111,0.969222222,0.521333333,0.577333333,0.775888889,0.811222222,pca,380.0475033,0.132464645,2.436754136,0.309556221,0.265296181,10.1161075
200,0.6,50,18,1,0.778333333,0.948333333,0.211666667,0.386666667,0.768333333,0.696666667,pca,407.6353036,0.140431352,2.470426881,0.31275417,0.218946328,9.950837418
200,0.6,50,18,3,0.808888889,0.966666667,0.352777778,0.542777778,0.778333333,0.749444444,pca,407.6353036,0.140431352,2.470426881,0.31275417,0.218946328,9.950837418
200,0.6,50,18,6,0.8075,0.965555556,0.454722222,0.653888889,0.777777778,0.770277778,pca,407.6353036,0.140431352,2.470426881,0.31275417,0.218946328,9.950837418
200,0.6,50,18,10,0.802166667,0.965333333,0.504833333,0.592,0.779333333,0.7915,pca,407.6353036,0.140431352,2.470426881,0.31275417,0.218946328,9.950837418
200,0.6,50,18,15,0.803555556,0.969222222,0.521333333,0.577333333,0.775888889,0.811222222,pca,407.6353036,0.140431352,2.470426881,0.31275417,0.218946328,9.950837418
200,0.6,50,25,1,0.791666667,0.948333333,0.211666667,0.386666667,0.768333333,0.696666667,pca,458.0198994,0.110329567,2.478330407,0.285440393,0.172212061,10.04844427
200,0.6,50,25,3,0.810555556,0.966666667,0.352777778,0.542777778,0.778333333,0.749444444,pca,458.0198994,0.110329567,2.478330407,0.285440393,0.172212061,10.04844427
200,0.6,50,25,6,0.806111111,0.965555556,0.454722222,0.653888889,0.777777778,0.770277778,pca,458.0198994,0.110329567,2.478330407,0.285440393,0.172212061,10.04844427
200,0.6,50,25,10,0.802666667,0.965333333,0.504833333,0.592,0.779333333,0.7915,pca,458.0198994,0.110329567,2.478330407,0.285440393,0.172212061,10.04844427
200,0.6,50,25,15,0.805111111,0.969222222,0.521333333,0.577333333,0.775888889,0.811222222,pca,458.0198994,0.110329567,2.478330407,0.285440393,0.172212061,10.04844427
200,0.6,50,35,1,0.786666667,0.948333333,0.211666667,0.386666667,0.768333333,0.696666667,pca,333.5264583,0.18752419,2.510904661,0.286981049,0.221710839,9.972862631
200,0.6,50,35,3,0.812777778,0.966666667,0.352777778,0.542777778,0.778333333,0.749444444,pca,333.5264583,0.18752419,2.510904661,0.286981049,0.221710839,9.972862631
200,0.6,50,35,6,0.806388889,0.965555556,0.454722222,0.653888889,0.777777778,0.770277778,pca,333.5264583,0.18752419,2.510904661,0.286981049,0.221710839,9.972862631
200,0.6,50,35,10,0.802,0.965333333,0.504833333,0.592,0.779333333,0.7915,pca,333.5264583,0.18752419,2.510904661,0.286981049,0.221710839,9.972862631
200,0.6,50,35,15,0.803111111,0.969222222,0.521333333,0.577333333,0.775888889,0.811222222,pca,333.5264583,0.18752419,2.510904661,0.286981049,0.221710839,9.972862631
200,0.6,50,50,1,0.788333333,0.948333333,0.211666667,0.386666667,0.768333333,0.696666667,pca,388.0265035,0.071897231,2.476318172,0.301051249,0.12853839,9.962790765
200,0.6,50,50,3,0.810555556,0.966666667,0.352777778,0.542777778,0.778333333,0.749444444,pca,388.0265035,0.071897231,2.476318172,0.301051249,0.12853839,9.962790765
200,0.6,50,50,6,0.8075,0.965555556,0.454722222,0.653888889,0.777777778,0.770277778,pca,388.0265035,0.071897231,2.476318172,0.301051249,0.12853839,9.962790765
200,0.6,50,50,10,0.800833333,0.965333333,0.504833333,0.592,0.779333333,0.7915,pca,388.0265035,0.071897231,2.476318172,0.301051249,0.12853839,9.962790765
200,0.6,50,50,15,0.804555556,0.969222222,0.521333333,0.577333333,0.775888889,0.811222222,pca,388.0265035,0.071897231,2.476318172,0.301051249,0.12853839,9.962790765
200,0.6,50,10000,1,0.791666667,0.948333333,0.211666667,0.386666667,0.768333333,0.696666667,pca,381.3344656,0.063816617,2.467752472,0.292512715,0.188558289,10.18677051
200,0.6,50,10000,3,0.815,0.966666667,0.352777778,0.542777778,0.778333333,0.749444444,pca,381.3344656,0.063816617,2.467752472,0.292512715,0.188558289,10.18677051
200,0.6,50,10000,6,0.810833333,0.965555556,0.454722222,0.653888889,0.777777778,0.770277778,pca,381.3344656,0.063816617,2.467752472,0.292512715,0.188558289,10.18677051
200,0.6,50,10000,10,0.8045,0.965333333,0.504833333,0.592,0.779333333,0.7915,pca,381.3344656,0.063816617,2.467752472,0.292512715,0.188558289,10.18677051
200,0.6,50,10000,15,0.808888889,0.969222222,0.521333333,0.577333333,0.775888889,0.811222222,pca,381.3344656,0.063816617,2.467752472,0.292512715,0.188558289,10.18677051
200,0.05,40,1,1,0.318333333,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,13.73148927,0.025397546,16.10515431,0.25230079,0.243409524,6.009798391
200,0.05,40,1,3,0.307777778,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,13.73148927,0.025397546,16.10515431,0.25230079,0.243409524,6.009798391
200,0.05,40,1,6,0.312777778,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,13.73148927,0.025397546,16.10515431,0.25230079,0.243409524,6.009798391
200,0.05,40,1,10,0.322333333,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,13.73148927,0.025397546,16.10515431,0.25230079,0.243409524,6.009798391
200,0.05,40,1,15,0.331777778,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,13.73148927,0.025397546,16.10515431,0.25230079,0.243409524,6.009798391
200,0.05,40,6,1,0.318333333,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,8.636023939,0.017801529,1.298334477,0.264200172,0.11891674,5.839261839
200,0.05,40,6,3,0.310555556,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,8.636023939,0.017801529,1.298334477,0.264200172,0.11891674,5.839261839
200,0.05,40,6,6,0.314722222,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,8.636023939,0.017801529,1.298334477,0.264200172,0.11891674,5.839261839
200,0.05,40,6,10,0.321333333,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,8.636023939,0.017801529,1.298334477,0.264200172,0.11891674,5.839261839
200,0.05,40,6,15,0.331444444,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,8.636023939,0.017801529,1.298334477,0.264200172,0.11891674,5.839261839
200,0.05,40,12,1,0.315,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,6.355974028,0.011066027,1.299806133,0.262308459,0.145856472,5.706795452
200,0.05,40,12,3,0.305555556,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,6.355974028,0.011066027,1.299806133,0.262308459,0.145856472,5.706795452
200,0.05,40,12,6,0.313333333,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,6.355974028,0.011066027,1.299806133,0.262308459,0.145856472,5.706795452
200,0.05,40,12,10,0.319333333,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,6.355974028,0.011066027,1.299806133,0.262308459,0.145856472,5.706795452
200,0.05,40,12,15,0.330777778,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,6.355974028,0.011066027,1.299806133,0.262308459,0.145856472,5.706795452
200,0.05,40,18,1,0.316666667,0.413333333,0.22,0.328333333,0.393333333,0.43,mds,6.319641926,0.009742017,1.29526003,0.260803764,0.115133342,5.967800809
200,0.05,40,18,3,0.305555556,0.424444444,0.343333333,0.431111111,0.416111111,0.442777778,mds,6.319641926,0.009742017,1.29526003,0.260803764,0.115133342,5.967800809
200,0.05,40,18,6,0.311944444,0.464444444,0.454444444,0.530555556,0.437222222,0.489444444,isomap,6.319641926,0.009742017,1.29526003,0.260803764,0.115133342,5.967800809
200,0.05,40,18,10,0.3175,0.5075,0.508833333,0.519333333,0.444,0.535333333,mds,6.319641926,0.009742017,1.29526003,0.260803764,0.115133342,5.967800809
200,0.05,40,18,15,0.330555556,0.530555556,0.527111111,0.525333333,0.454111111,0.569333333,mds,6.319641926,0.009742017,1.29526003,0.260803764,0.115133342,5.967800809
