Dimension,Target Ratio,b,alpha,k,MPAD Accuracy,PCA Accuracy,UMAP Accuracy,Isomap Accuracy,KernelPCA Accuracy,MDS Accuracy,Better Method,DW-PMAD Time (s),PCA Time (s),UMAP Time (s),Isomap Time (s),KernelPCA Time (s),MDS Time (s)
200,0.2,80,35,3,0.748333333,0.758333333,0.31,0.402777778,0.570555556,0.61,pca,2270.74438,0.477375681,3.245814254,1.17610222,1.164717072,9.910929732
200,0.2,80,35,6,0.805,0.814166667,0.399166667,0.523333333,0.618055556,0.681666667,pca,2270.74438,0.477375681,3.245814254,1.17610222,1.164717072,9.910929732
200,0.2,80,35,10,0.825666667,0.828666667,0.479833333,0.508833333,0.637833333,0.717833333,pca,2270.74438,0.477375681,3.245814254,1.17610222,1.164717072,9.910929732
200,0.2,80,35,15,0.844666667,0.850111111,0.537666667,0.520888889,0.658888889,0.754666667,pca,2270.74438,0.477375681,3.245814254,1.17610222,1.164717072,9.910929732
200,0.2,80,50,1,0.723333333,0.738333333,0.17,0.256666667,0.511666667,0.565,pca,2238.840576,0.301013148,3.222693654,0.412328779,0.392470947,10.00312163
200,0.2,80,50,3,0.753888889,0.758333333,0.31,0.402777778,0.570555556,0.61,pca,2238.840576,0.301013148,3.222693654,0.412328779,0.392470947,10.00312163
200,0.2,80,50,6,0.804444444,0.814166667,0.399166667,0.523333333,0.618055556,0.681666667,pca,2238.840576,0.301013148,3.222693654,0.412328779,0.392470947,10.00312163
200,0.2,80,50,10,0.826166667,0.828666667,0.479833333,0.508833333,0.637833333,0.717833333,pca,2238.840576,0.301013148,3.222693654,0.412328779,0.392470947,10.00312163
200,0.2,80,50,15,0.844333333,0.850111111,0.537666667,0.520888889,0.658888889,0.754666667,pca,2238.840576,0.301013148,3.222693654,0.412328779,0.392470947,10.00312163
200,0.2,80,10000,1,0.708333333,0.738333333,0.17,0.256666667,0.511666667,0.565,pca,1878.448659,0.503293556,3.206460196,0.595451155,0.460646282,11.69118002
200,0.2,80,10000,3,0.733888889,0.758333333,0.31,0.402777778,0.570555556,0.61,pca,1878.448659,0.503293556,3.206460196,0.595451155,0.460646282,11.69118002
200,0.2,80,10000,6,0.786666667,0.814166667,0.399166667,0.523333333,0.618055556,0.681666667,pca,1878.448659,0.503293556,3.206460196,0.595451155,0.460646282,11.69118002
200,0.2,80,10000,10,0.807833333,0.828666667,0.479833333,0.508833333,0.637833333,0.717833333,pca,1878.448659,0.503293556,3.206460196,0.595451155,0.460646282,11.69118002
200,0.2,80,10000,15,0.829,0.850111111,0.537666667,0.520888889,0.658888889,0.754666667,pca,1878.448659,0.503293556,3.206460196,0.595451155,0.460646282,11.69118002
200,0.4,80,1,1,0.87,0.876666667,0.155,0.276666667,0.623333333,0.601666667,pca,4592.433277,1.536901957,4.340209181,2.295614057,1.197399071,10.51847619
200,0.4,80,1,3,0.885555556,0.888333333,0.303333333,0.43,0.661666667,0.670555556,pca,4592.433277,1.536901957,4.340209181,2.295614057,1.197399071,10.51847619
200,0.4,80,1,6,0.91,0.919166667,0.401388889,0.550555556,0.696388889,0.734444444,pca,4592.433277,1.536901957,4.340209181,2.295614057,1.197399071,10.51847619
200,0.4,80,1,10,0.920166667,0.920833333,0.478,0.522666667,0.713,0.770166667,pca,4592.433277,1.536901957,4.340209181,2.295614057,1.197399071,10.51847619
200,0.4,80,1,15,0.925222222,0.931111111,0.530333333,0.530333333,0.733666667,0.806111111,pca,4592.433277,1.536901957,4.340209181,2.295614057,1.197399071,10.51847619
200,0.4,80,6,1,0.885,0.876666667,0.155,0.276666667,0.623333333,0.601666667,dw_pmad,4584.942194,0.6258337,4.12670669,1.21252663,0.783826892,10.7037112
200,0.4,80,6,3,0.877777778,0.888333333,0.303333333,0.43,0.661666667,0.670555556,pca,4584.942194,0.6258337,4.12670669,1.21252663,0.783826892,10.7037112
200,0.4,80,6,6,0.915555556,0.919166667,0.401388889,0.550555556,0.696388889,0.734444444,pca,4584.942194,0.6258337,4.12670669,1.21252663,0.783826892,10.7037112
200,0.4,80,6,10,0.917833333,0.920833333,0.478,0.522666667,0.713,0.770166667,pca,4584.942194,0.6258337,4.12670669,1.21252663,0.783826892,10.7037112
200,0.4,80,6,15,0.926666667,0.931111111,0.530333333,0.530333333,0.733666667,0.806111111,pca,4584.942194,0.6258337,4.12670669,1.21252663,0.783826892,10.7037112
200,0.4,80,12,1,0.876666667,0.876666667,0.155,0.276666667,0.623333333,0.601666667,dw_pmad,4548.436263,1.096132928,3.951026458,0.365118227,0.479590805,14.99994227
200,0.4,80,12,3,0.883888889,0.888333333,0.303333333,0.43,0.661666667,0.670555556,pca,4548.436263,1.096132928,3.951026458,0.365118227,0.479590805,14.99994227
200,0.4,80,12,6,0.913055556,0.919166667,0.401388889,0.550555556,0.696388889,0.734444444,pca,4548.436263,1.096132928,3.951026458,0.365118227,0.479590805,14.99994227
200,0.4,80,12,10,0.913,0.920833333,0.478,0.522666667,0.713,0.770166667,pca,4548.436263,1.096132928,3.951026458,0.365118227,0.479590805,14.99994227
200,0.4,80,12,15,0.923111111,0.931111111,0.530333333,0.530333333,0.733666667,0.806111111,pca,4548.436263,1.096132928,3.951026458,0.365118227,0.479590805,14.99994227
200,0.4,80,18,1,0.881666667,0.876666667,0.155,0.276666667,0.623333333,0.601666667,dw_pmad,4616.608362,0.645522849,3.954334368,0.452609826,0.384111263,12.71974662
200,0.4,80,18,3,0.877777778,0.888333333,0.303333333,0.43,0.661666667,0.670555556,pca,4616.608362,0.645522849,3.954334368,0.452609826,0.384111263,12.71974662
200,0.4,80,18,6,0.913055556,0.919166667,0.401388889,0.550555556,0.696388889,0.734444444,pca,4616.608362,0.645522849,3.954334368,0.452609826,0.384111263,12.71974662
200,0.4,80,18,10,0.915333333,0.920833333,0.478,0.522666667,0.713,0.770166667,pca,4616.608362,0.645522849,3.954334368,0.452609826,0.384111263,12.71974662
200,0.4,80,18,15,0.925666667,0.931111111,0.530333333,0.530333333,0.733666667,0.806111111,pca,4616.608362,0.645522849,3.954334368,0.452609826,0.384111263,12.71974662
200,0.4,80,25,1,0.876666667,0.876666667,0.155,0.276666667,0.623333333,0.601666667,dw_pmad,4580.227122,1.352063338,3.951138599,0.352770032,0.387929334,10.71571265
200,0.4,80,25,3,0.883888889,0.888333333,0.303333333,0.43,0.661666667,0.670555556,pca,4580.227122,1.352063338,3.951138599,0.352770032,0.387929334,10.71571265
200,0.4,80,25,6,0.911388889,0.919166667,0.401388889,0.550555556,0.696388889,0.734444444,pca,4580.227122,1.352063338,3.951138599,0.352770032,0.387929334,10.71571265
200,0.4,80,25,10,0.915333333,0.920833333,0.478,0.522666667,0.713,0.770166667,pca,4580.227122,1.352063338,3.951138599,0.352770032,0.387929334,10.71571265
200,0.4,80,25,15,0.923444444,0.931111111,0.530333333,0.530333333,0.733666667,0.806111111,pca,4580.227122,1.352063338,3.951138599,0.352770032,0.387929334,10.71571265
200,0.4,80,35,1,0.881666667,0.876666667,0.155,0.276666667,0.623333333,0.601666667,dw_pmad,4647.300739,0.70301011,4.064757166,0.36723565,0.503580338,13.26394634
200,0.4,80,35,3,0.88,0.888333333,0.303333333,0.43,0.661666667,0.670555556,pca,4647.300739,0.70301011,4.064757166,0.36723565,0.503580338,13.26394634
200,0.4,80,35,6,0.915,0.919166667,0.401388889,0.550555556,0.696388889,0.734444444,pca,4647.300739,0.70301011,4.064757166,0.36723565,0.503580338,13.26394634
200,0.4,80,35,10,0.915333333,0.920833333,0.478,0.522666667,0.713,0.770166667,pca,4647.300739,0.70301011,4.064757166,0.36723565,0.503580338,13.26394634
200,0.4,80,35,15,0.927111111,0.931111111,0.530333333,0.530333333,0.733666667,0.806111111,pca,4647.300739,0.70301011,4.064757166,0.36723565,0.503580338,13.26394634
200,0.4,80,50,1,0.873333333,0.876666667,0.155,0.276666667,0.623333333,0.601666667,pca,4618.672454,0.676198892,4.035114564,0.420585308,0.352184705,10.76368673
200,0.4,80,50,3,0.887777778,0.888333333,0.303333333,0.43,0.661666667,0.670555556,pca,4618.672454,0.676198892,4.035114564,0.420585308,0.352184705,10.76368673
200,0.4,80,50,6,0.91,0.919166667,0.401388889,0.550555556,0.696388889,0.734444444,pca,4618.672454,0.676198892,4.035114564,0.420585308,0.352184705,10.76368673
200,0.4,80,50,10,0.913666667,0.920833333,0.478,0.522666667,0.713,0.770166667,pca,4618.672454,0.676198892,4.035114564,0.420585308,0.352184705,10.76368673
200,0.4,80,50,15,0.925888889,0.931111111,0.530333333,0.530333333,0.733666667,0.806111111,pca,4618.672454,0.676198892,4.035114564,0.420585308,0.352184705,10.76368673
200,0.4,80,10000,1,0.846666667,0.876666667,0.155,0.276666667,0.623333333,0.601666667,pca,3842.896706,0.828820144,4.028351972,0.455471778,0.340093918,11.52378894
200,0.4,80,10000,3,0.87,0.888333333,0.303333333,0.43,0.661666667,0.670555556,pca,3842.896706,0.828820144,4.028351972,0.455471778,0.340093918,11.52378894
200,0.4,80,10000,6,0.905555556,0.919166667,0.401388889,0.550555556,0.696388889,0.734444444,pca,3842.896706,0.828820144,4.028351972,0.455471778,0.340093918,11.52378894
200,0.4,80,10000,10,0.909666667,0.920833333,0.478,0.522666667,0.713,0.770166667,pca,3842.896706,0.828820144,4.028351972,0.455471778,0.340093918,11.52378894
200,0.4,80,10000,15,0.918,0.931111111,0.530333333,0.530333333,0.733666667,0.806111111,pca,3842.896706,0.828820144,4.028351972,0.455471778,0.340093918,11.52378894
200,0.6,80,1,1,0.945,0.945,0.15,0.256666667,0.705,0.648333333,dw_pmad,7008.546452,1.083926885,4.768838018,0.39120814,0.400391909,12.32709352
200,0.6,80,1,3,0.955,0.953888889,0.29,0.446111111,0.736666667,0.707222222,dw_pmad,7008.546452,1.083926885,4.768838018,0.39120814,0.400391909,12.32709352
200,0.6,80,1,6,0.963333333,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,7008.546452,1.083926885,4.768838018,0.39120814,0.400391909,12.32709352
200,0.6,80,1,10,0.962333333,0.963,0.4795,0.5295,0.781,0.802,pca,7008.546452,1.083926885,4.768838018,0.39120814,0.400391909,12.32709352
200,0.6,80,1,15,0.964888889,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,7008.546452,1.083926885,4.768838018,0.39120814,0.400391909,12.32709352
200,0.6,80,6,1,0.926666667,0.945,0.15,0.256666667,0.705,0.648333333,pca,6971.03335,0.977799274,4.652010807,0.388203349,0.39126686,11.07619469
200,0.6,80,6,3,0.953333333,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,6971.03335,0.977799274,4.652010807,0.388203349,0.39126686,11.07619469
200,0.6,80,6,6,0.961944444,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,6971.03335,0.977799274,4.652010807,0.388203349,0.39126686,11.07619469
200,0.6,80,6,10,0.960333333,0.963,0.4795,0.5295,0.781,0.802,pca,6971.03335,0.977799274,4.652010807,0.388203349,0.39126686,11.07619469
200,0.6,80,6,15,0.965444444,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,6971.03335,0.977799274,4.652010807,0.388203349,0.39126686,11.07619469
200,0.6,80,12,1,0.94,0.945,0.15,0.256666667,0.705,0.648333333,pca,6951.444731,1.251698262,4.725227536,0.470529822,0.488853931,11.1192272
200,0.6,80,12,3,0.95,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,6951.444731,1.251698262,4.725227536,0.470529822,0.488853931,11.1192272
200,0.6,80,12,6,0.966111111,0.965555556,0.395833333,0.563611111,0.77,0.769166667,dw_pmad,6951.444731,1.251698262,4.725227536,0.470529822,0.488853931,11.1192272
200,0.6,80,12,10,0.960166667,0.963,0.4795,0.5295,0.781,0.802,pca,6951.444731,1.251698262,4.725227536,0.470529822,0.488853931,11.1192272
200,0.6,80,12,15,0.963111111,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,6951.444731,1.251698262,4.725227536,0.470529822,0.488853931,11.1192272
200,0.6,80,18,1,0.945,0.945,0.15,0.256666667,0.705,0.648333333,dw_pmad,7131.829323,1.024820798,4.712518795,0.375569912,0.331337585,11.15650286
200,0.6,80,18,3,0.95,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,7131.829323,1.024820798,4.712518795,0.375569912,0.331337585,11.15650286
200,0.6,80,18,6,0.960555556,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,7131.829323,1.024820798,4.712518795,0.375569912,0.331337585,11.15650286
200,0.6,80,18,10,0.958666667,0.963,0.4795,0.5295,0.781,0.802,pca,7131.829323,1.024820798,4.712518795,0.375569912,0.331337585,11.15650286
200,0.6,80,18,15,0.963666667,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,7131.829323,1.024820798,4.712518795,0.375569912,0.331337585,11.15650286
200,0.6,80,25,1,0.938333333,0.945,0.15,0.256666667,0.705,0.648333333,pca,7033.757446,1.188967562,4.674041923,0.381245793,0.375310868,11.07608871
200,0.6,80,25,3,0.952222222,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,7033.757446,1.188967562,4.674041923,0.381245793,0.375310868,11.07608871
200,0.6,80,25,6,0.959722222,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,7033.757446,1.188967562,4.674041923,0.381245793,0.375310868,11.07608871
200,0.6,80,25,10,0.9605,0.963,0.4795,0.5295,0.781,0.802,pca,7033.757446,1.188967562,4.674041923,0.381245793,0.375310868,11.07608871
200,0.6,80,25,15,0.963555556,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,7033.757446,1.188967562,4.674041923,0.381245793,0.375310868,11.07608871
200,0.6,80,35,1,0.945,0.945,0.15,0.256666667,0.705,0.648333333,dw_pmad,6979.66625,1.20317706,4.681625024,0.453982619,0.375970691,11.09597122
200,0.6,80,35,3,0.953888889,0.953888889,0.29,0.446111111,0.736666667,0.707222222,dw_pmad,6979.66625,1.20317706,4.681625024,0.453982619,0.375970691,11.09597122
200,0.6,80,35,6,0.961388889,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,6979.66625,1.20317706,4.681625024,0.453982619,0.375970691,11.09597122
200,0.6,80,35,10,0.960333333,0.963,0.4795,0.5295,0.781,0.802,pca,6979.66625,1.20317706,4.681625024,0.453982619,0.375970691,11.09597122
200,0.6,80,35,15,0.963111111,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,6979.66625,1.20317706,4.681625024,0.453982619,0.375970691,11.09597122
200,0.6,80,50,1,0.941666667,0.945,0.15,0.256666667,0.705,0.648333333,pca,7015.521347,1.183899036,4.746558943,0.377529879,0.357579536,11.07801409
200,0.6,80,50,3,0.955,0.953888889,0.29,0.446111111,0.736666667,0.707222222,dw_pmad,7015.521347,1.183899036,4.746558943,0.377529879,0.357579536,11.07801409
200,0.6,80,50,6,0.961666667,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,7015.521347,1.183899036,4.746558943,0.377529879,0.357579536,11.07801409
200,0.6,80,50,10,0.96,0.963,0.4795,0.5295,0.781,0.802,pca,7015.521347,1.183899036,4.746558943,0.377529879,0.357579536,11.07801409
200,0.6,80,50,15,0.964333333,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,7015.521347,1.183899036,4.746558943,0.377529879,0.357579536,11.07801409
200,0.6,80,10000,1,0.925,0.945,0.15,0.256666667,0.705,0.648333333,pca,5711.569623,1.495615888,4.703413205,0.468400935,0.396679987,12.11116756
200,0.6,80,10000,3,0.949444444,0.953888889,0.29,0.446111111,0.736666667,0.707222222,pca,5711.569623,1.495615888,4.703413205,0.468400935,0.396679987,12.11116756
200,0.6,80,10000,6,0.953611111,0.965555556,0.395833333,0.563611111,0.77,0.769166667,pca,5711.569623,1.495615888,4.703413205,0.468400935,0.396679987,12.11116756
200,0.6,80,10000,10,0.956,0.963,0.4795,0.5295,0.781,0.802,pca,5711.569623,1.495615888,4.703413205,0.468400935,0.396679987,12.11116756
200,0.6,80,10000,15,0.960111111,0.967666667,0.533,0.532333333,0.792111111,0.823777778,pca,5711.569623,1.495615888,4.703413205,0.468400935,0.396679987,12.11116756
200,0.05,70,1,1,0.376666667,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,360.5926078,0.025674577,16.09354817,0.333107013,0.230543423,4.11315784
200,0.05,70,1,3,0.434444444,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,360.5926078,0.025674577,16.09354817,0.333107013,0.230543423,4.11315784
200,0.05,70,1,6,0.494444444,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,360.5926078,0.025674577,16.09354817,0.333107013,0.230543423,4.11315784
200,0.05,70,1,10,0.553333333,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,360.5926078,0.025674577,16.09354817,0.333107013,0.230543423,4.11315784
200,0.05,70,1,15,0.601333333,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,360.5926078,0.025674577,16.09354817,0.333107013,0.230543423,4.11315784
200,0.05,70,6,1,0.37,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,163.8754464,0.009485452,1.324326167,0.252532372,0.226772257,5.006160598
200,0.05,70,6,3,0.433888889,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,163.8754464,0.009485452,1.324326167,0.252532372,0.226772257,5.006160598
200,0.05,70,6,6,0.502777778,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,163.8754464,0.009485452,1.324326167,0.252532372,0.226772257,5.006160598
200,0.05,70,6,10,0.5565,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,163.8754464,0.009485452,1.324326167,0.252532372,0.226772257,5.006160598
200,0.05,70,6,15,0.598888889,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,163.8754464,0.009485452,1.324326167,0.252532372,0.226772257,5.006160598
200,0.05,70,12,1,0.365,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,161.8537087,0.012187915,1.295069025,0.258899489,0.172626864,6.14117189
200,0.05,70,12,3,0.432222222,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,161.8537087,0.012187915,1.295069025,0.258899489,0.172626864,6.14117189
200,0.05,70,12,6,0.51,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,dw_pmad,161.8537087,0.012187915,1.295069025,0.258899489,0.172626864,6.14117189
200,0.05,70,12,10,0.556,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,161.8537087,0.012187915,1.295069025,0.258899489,0.172626864,6.14117189
200,0.05,70,12,15,0.598666667,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,161.8537087,0.012187915,1.295069025,0.258899489,0.172626864,6.14117189
200,0.05,70,18,1,0.37,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,164.6707658,0.012387984,1.29793094,0.273693277,0.115775066,5.831619969
200,0.05,70,18,3,0.431111111,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,164.6707658,0.012387984,1.29793094,0.273693277,0.115775066,5.831619969
200,0.05,70,18,6,0.502777778,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,164.6707658,0.012387984,1.29793094,0.273693277,0.115775066,5.831619969
200,0.05,70,18,10,0.552666667,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,164.6707658,0.012387984,1.29793094,0.273693277,0.115775066,5.831619969
200,0.05,70,18,15,0.598444444,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,164.6707658,0.012387984,1.29793094,0.273693277,0.115775066,5.831619969
200,0.05,70,25,1,0.361666667,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,163.1488177,0.013699571,1.289014086,0.258691595,0.142891063,6.257273318
200,0.05,70,25,3,0.441666667,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,163.1488177,0.013699571,1.289014086,0.258691595,0.142891063,6.257273318
200,0.05,70,25,6,0.505555556,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,163.1488177,0.013699571,1.289014086,0.258691595,0.142891063,6.257273318
200,0.05,70,25,10,0.5515,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,163.1488177,0.013699571,1.289014086,0.258691595,0.142891063,6.257273318
200,0.05,70,25,15,0.600111111,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,163.1488177,0.013699571,1.289014086,0.258691595,0.142891063,6.257273318
200,0.05,70,35,1,0.361666667,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,161.3245761,0.012544781,1.299152309,0.257482061,0.134530083,6.216916431
200,0.05,70,35,3,0.428888889,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,161.3245761,0.012544781,1.299152309,0.257482061,0.134530083,6.216916431
200,0.05,70,35,6,0.505277778,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,161.3245761,0.012544781,1.299152309,0.257482061,0.134530083,6.216916431
200,0.05,70,35,10,0.5495,0.561166667,0.487833333,0.4415,0.4805,0.538833333,pca,161.3245761,0.012544781,1.299152309,0.257482061,0.134530083,6.216916431
200,0.05,70,35,15,0.592555556,0.602111111,0.531222222,0.473,0.513777778,0.585888889,pca,161.3245761,0.012544781,1.299152309,0.257482061,0.134530083,6.216916431
200,0.05,70,50,1,0.376666667,0.388333333,0.161666667,0.208333333,0.368333333,0.341666667,pca,164.5845895,0.011793473,1.299423195,0.249199813,0.075590138,6.118206555
200,0.05,70,50,3,0.441111111,0.443888889,0.284444444,0.306666667,0.362777778,0.428333333,pca,164.5845895,0.011793473,1.299423195,0.249199813,0.075590138,6.118206555
200,0.05,70,50,6,0.503611111,0.508611111,0.403333333,0.408333333,0.427777778,0.490277778,pca,164.5845895,0.011793473,1.299423195,0.249199813,0.075590138,6.118206555
